pathway,rep,mean_diff,P
Colorectal cancer,44,0.26705486998371925,0.07873214209280668
Colorectal cancer,45,0.16004528064753187,0.23807867386842085
Colorectal cancer,46,0.25405964340953496,0.05947835158282551
Colorectal cancer,47,0.3538233844781652,0.017481290792834624
Colorectal cancer,48,-0.12847584682919905,0.42734463077998275
Colorectal cancer,49,-0.4033393122446139,0.006735999453788325
Gastric cancer,0,-0.01955233898988265,0.9240659590067416
Gastric cancer,1,0.23002886719476892,0.1356534957111976
Gastric cancer,2,-0.17390043682448908,0.35909527317605416
Gastric cancer,3,-0.2536654500033356,0.09977261243325836
Gastric cancer,4,0.07347126122658668,0.5646931099695401
Gastric cancer,5,-0.09586158162920098,0.485408951065035
Gastric cancer,6,-0.3072493281847537,0.020758440702300214
Gastric cancer,7,-0.09383816658757962,0.5443016830923744
Gastric cancer,8,-0.007495312880305768,0.8683166060584981
Gastric cancer,9,0.20455831909004502,0.16806781165266937
Gastric cancer,10,-0.09593365543054203,0.6348121195029726
Gastric cancer,11,-0.10481740191537495,0.3658495153018694
Gastric cancer,12,-0.03979779140446486,0.8507012216242139
Gastric cancer,13,0.23536654375747695,0.07291981768551412
Gastric cancer,14,-0.16298568129274954,0.2464651550907786
Gastric cancer,15,-0.2791805814075127,0.04889091515345667
Gastric cancer,16,-0.05855587297930183,0.32967983760134745
Gastric cancer,17,0.011383261624998309,0.9406216397538598
Gastric cancer,18,-0.09652074447046007,0.3557477345258764
Gastric cancer,19,-0.16345332409028954,0.3848289403637605
Gastric cancer,20,-0.11859424275521019,0.4481506127673739
Gastric cancer,21,-0.12627290063330215,0.5528427945502905
Gastric cancer,22,0.08991211645727262,0.5159685148796144
Gastric cancer,23,-0.4544534012885481,0.0007839705464077355
Gastric cancer,24,-0.00415013182567028,0.742011022943488
Gastric cancer,25,0.252870911879887,0.055075417519283465
Gastric cancer,26,0.07938005933026931,0.38746290421938656
Gastric cancer,27,-0.26656047899112445,0.13734088418936644
Gastric cancer,28,-0.35359977448995583,0.02425417769528896
Gastric cancer,29,0.06083190917258117,0.33366930547280726
Gastric cancer,30,-0.17554222124555696,0.23364726978624328
Gastric cancer,31,0.22806236142212732,0.04447466952324682
Gastric cancer,32,0.13008269002642267,0.38922497118467514
Gastric cancer,33,-0.1690998439093337,0.15006234181175482
Gastric cancer,34,0.4140041887873058,0.0034172027232180317
Gastric cancer,35,-0.18345658132096967,0.27145957585207914
Gastric cancer,36,-0.19108654862894095,0.12906365770030448
Gastric cancer,37,0.05542026964629325,0.9508229807344943
Gastric cancer,38,0.06222248696088735,0.9686937303862899
Gastric cancer,39,0.14478606042188982,0.2892993486282861
Gastric cancer,40,0.04634989885279578,0.604307471307294
Gastric cancer,41,-0.09226035006048344,0.31019803745012553
Gastric cancer,42,0.021352677722970816,0.8834680615564532
Gastric cancer,43,-0.11803627260949166,0.5097777792737876
Gastric cancer,44,-0.04755634587894962,0.5733875765285608
Gastric cancer,45,-0.11710715893343832,0.9942484424654068
Gastric cancer,46,-0.26173612961061743,0.03664614311697696
Gastric cancer,47,-0.11165705576491927,0.5036261420035546
Gastric cancer,48,0.014483710006566942,0.9840243805120322
Gastric cancer,49,-0.1431426742334855,0.3194524467807145
Hepatocellular carcinoma,0,-0.2955580250133219,0.01347592254693886
Hepatocellular carcinoma,1,-0.1927153138823834,0.4089278615454728
Hepatocellular carcinoma,2,0.1304243063606348,0.3304752495287172
Hepatocellular carcinoma,3,-0.05252505734576015,0.582145007252795
Hepatocellular carcinoma,4,-0.020906636724789755,0.6474239741181849
Hepatocellular carcinoma,5,0.02461923281882213,0.8733620031437747
Hepatocellular carcinoma,6,0.09334827920882555,0.5211570923643173
Hepatocellular carcinoma,7,-0.13931358343827077,0.23051798773873045
Hepatocellular carcinoma,8,0.07394587006946551,0.4025952857589612
Hepatocellular carcinoma,9,-0.19076875822715225,0.08462657912115926
Hepatocellular carcinoma,10,0.2842236097530923,0.024355345422547352
Hepatocellular carcinoma,11,0.07006470012086932,0.6729506645728149
Hepatocellular carcinoma,12,0.07639704780218598,0.6200429474704885
Hepatocellular carcinoma,13,0.07577773023374854,0.5464307979539128
Hepatocellular carcinoma,14,0.17804902227336444,0.09555780856305532
Hepatocellular carcinoma,15,-0.1098592220948112,0.43390292208985015
Hepatocellular carcinoma,16,-0.01624204493579978,0.9738029417810905
Hepatocellular carcinoma,17,-0.1851066740007209,0.2188987127090063
Hepatocellular carcinoma,18,-0.056153678263199336,0.6405319327076849
Hepatocellular carcinoma,19,0.06477357981188041,0.6555030276720111
Hepatocellular carcinoma,20,-0.05443881158377693,0.49447268798348853
Hepatocellular carcinoma,21,0.25545225309700315,0.14469336692693327
Hepatocellular carcinoma,22,-0.13549917549261237,0.5646931099695401
Hepatocellular carcinoma,23,-0.38477844953465135,0.012483622076823462
Hepatocellular carcinoma,24,-0.08683326048138255,0.9878581864804604
Hepatocellular carcinoma,25,0.35182411065262154,0.015879759847893683
Hepatocellular carcinoma,26,0.43164501748115774,0.0011759183835876627
Hepatocellular carcinoma,27,-0.1927657784553063,0.13734088418936644
Hepatocellular carcinoma,28,-0.061995780750759164,0.7909207067484076
Hepatocellular carcinoma,29,0.09701148210558047,0.29517122393080475
Hepatocellular carcinoma,30,0.025302154608551414,0.90119840379441
Hepatocellular carcinoma,31,0.13471833590722354,0.4695202014480625
Hepatocellular carcinoma,32,-0.43585900592985427,0.005487978011680834
Hepatocellular carcinoma,33,-0.029178908940815814,0.843173988511969
Hepatocellular carcinoma,34,-0.36375029345766013,0.011609371462184694
Hepatocellular carcinoma,35,0.08549166243529133,0.4107480002763553
Hepatocellular carcinoma,36,-0.1483456768352266,0.34337051652868633
Hepatocellular carcinoma,37,0.14946548071581628,0.30187188122334585
Hepatocellular carcinoma,38,-0.3120282402314299,0.050379633012582505
Hepatocellular carcinoma,39,-0.12185527550885952,0.28207086312819263
Hepatocellular carcinoma,40,0.21371288586693393,0.19252375768356145
Hepatocellular carcinoma,41,0.04684287114964428,0.879675975749265
Hepatocellular carcinoma,42,0.10586942377771223,0.13649517758603996
Hepatocellular carcinoma,43,0.03386628227226336,0.7299361661109105
Hepatocellular carcinoma,44,-0.07132062179559435,0.38834332897684276
Hepatocellular carcinoma,45,0.2521833760229576,0.04515778594911885
Hepatocellular carcinoma,46,0.113208447903213,0.2419239825050914
Hepatocellular carcinoma,47,0.2125560642698884,0.08462657912115926
Hepatocellular carcinoma,48,-0.21595253176239115,0.04447466952324682
Hepatocellular carcinoma,49,-0.18595251699935011,0.1356534957111976
Pancreatic cancer,0,0.31194531800035186,0.024970065171712328
Pancreatic cancer,1,0.17668437292495343,0.1695555803401846
Pancreatic cancer,2,0.037962983716266156,0.8356610545657042
Pancreatic cancer,3,-0.28962466236123,0.09716169693767805
Pancreatic cancer,4,0.049093379745835324,0.7810657471972073
Pancreatic cancer,5,-0.20201291554753611,0.10550652702878353
Pancreatic cancer,6,0.18040145730220947,0.22312956738381506
Pancreatic cancer,7,-0.17022024199539212,0.18076890960903103
Pancreatic cancer,8,0.015233451312142087,0.8094879628046548
Pancreatic cancer,9,0.10975448647901698,0.45199439957018817
Pancreatic cancer,10,0.19827256623658324,0.11441016180016825
Pancreatic cancer,11,0.3563838954602442,0.0221188488364349
Pancreatic cancer,12,0.22346101466533305,0.174586145151298
Pancreatic cancer,13,-0.17736696304918004,0.30112240342404195
Pancreatic cancer,14,0.21774500537318864,0.020148945965380798
Pancreatic cancer,15,0.30522632797139526,0.03014515315461054
Pancreatic cancer,16,0.4501631447545583,0.0012026529094900788
Pancreatic cancer,17,0.1381649828735737,0.6520355673876495
Pancreatic cancer,18,-0.11595891020251049,0.6031903975990651
Pancreatic cancer,19,-0.20316114655937542,0.13398216389291392
Pancreatic cancer,20,0.061987168106001904,0.47941679142541826
Pancreatic cancer,21,-0.2685495530377772,0.03664614311697696
Pancreatic cancer,22,-0.15332694987528986,0.34418700477290665
Pancreatic cancer,23,-0.06971410794103106,0.5295143334903742
Pancreatic cancer,24,-0.021864649395366673,0.8094879628046548
Pancreatic cancer,25,0.10911166139593848,0.5843440873775316
Pancreatic cancer,26,-0.0595845501146265,0.6905761560639245
Pancreatic cancer,27,-0.09986897402089573,0.5712080188348347
Pancreatic cancer,28,0.18025848122214777,0.10311461125035136
Pancreatic cancer,29,-0.1534445569788803,0.27285839896773056
Pancreatic cancer,30,0.2917860966509265,0.10585179433274088
Pancreatic cancer,31,0.09040851700860081,0.3515910872898206
Pancreatic cancer,32,-0.005358261292890667,0.7712458255803636
Pancreatic cancer,33,0.19450819480735873,0.22130923358060406
Pancreatic cancer,34,-0.04748492101619985,0.8369121889325165
Pancreatic cancer,35,-0.19329302527070344,0.27567081612529465
Pancreatic cancer,36,0.16766358643101992,0.16125426968218637
Pancreatic cancer,37,-0.03732855571704219,0.8695774609603398
Pancreatic cancer,38,-0.25667699597318816,0.09651757759438753
Pancreatic cancer,39,0.2986178127275331,0.05113812404179058
Pancreatic cancer,40,0.03268749284459464,0.9533746414902695
Pancreatic cancer,41,-0.16278402475535564,0.4107480002763553
Pancreatic cancer,42,-0.19735294851191687,0.09026259654706027
Pancreatic cancer,43,0.5362609879048155,0.0002655926791598056
Pancreatic cancer,44,-0.19602272001656446,0.14557782852935325
Pancreatic cancer,45,0.27773232157961647,0.04925958888692539
Pancreatic cancer,46,0.09788220105359394,0.29517122393080475
Pancreatic cancer,47,-0.021381205162731207,0.8094879628046548
Pancreatic cancer,48,0.19724896663678795,0.16708142496595335
Pancreatic cancer,49,-0.0036593655330431464,0.9904142183632372
T cell receptor signaling pathway,0,-0.005631428778005789,0.9240659590067416
T cell receptor signaling pathway,1,0.11307246043910307,0.4587656647704442
T cell receptor signaling pathway,2,-0.10081054740200987,0.15887209901445842
T cell receptor signaling pathway,3,-0.035175098773424375,0.5788536545186941
T cell receptor signaling pathway,4,0.17060216060285954,0.19252375768356145
T cell receptor signaling pathway,5,-0.27333746401608094,0.035369574753203736
T cell receptor signaling pathway,6,-0.14373071442766402,0.46559341763175366
T cell receptor signaling pathway,7,0.2725918977199765,0.08234030711744744
T cell receptor signaling pathway,8,-0.025390606302598262,0.8419208218340544
T cell receptor signaling pathway,9,-0.1593150840573953,0.300374166044278
T cell receptor signaling pathway,10,-0.1040278911125378,0.5976190176972691
T cell receptor signaling pathway,11,-0.2031801165479779,0.11404300753995898
T cell receptor signaling pathway,12,-0.2785283761785477,0.07684321379547375
T cell receptor signaling pathway,13,-0.08643937642834726,0.6624602101187793
T cell receptor signaling pathway,14,-0.10370307149489291,0.37785874302519007
T cell receptor signaling pathway,15,0.2796614111184217,0.028480420104985093
T cell receptor signaling pathway,16,-0.22930632038664928,0.0812160944126442
T cell receptor signaling pathway,17,-0.20354545010052383,0.22373871952923363
T cell receptor signaling pathway,18,-0.20893273905095958,0.1037935738062404
T cell receptor signaling pathway,19,-0.3632759331819507,0.005380748673089278
T cell receptor signaling pathway,20,-0.053148315848978125,0.9801909434472729
T cell receptor signaling pathway,21,-0.003858854456278086,0.9355245152105018
T cell receptor signaling pathway,22,0.13038795751422272,0.12272524201906147
T cell receptor signaling pathway,23,-0.19363441020793132,0.36161887566995743
T cell receptor signaling pathway,24,-0.12139074947078898,0.3352737766645639
T cell receptor signaling pathway,25,0.084102476517524,0.6976742655304919
T cell receptor signaling pathway,26,-0.12926873292713498,0.41899797354224744
T cell receptor signaling pathway,27,0.05736190007561229,0.5118370295074162
T cell receptor signaling pathway,28,-0.03138869863917155,0.9100826619454597
T cell receptor signaling pathway,29,-0.16075687578463663,0.22680232065119643
T cell receptor signaling pathway,30,0.250859840991059,0.10447608417652635
T cell receptor signaling pathway,31,-0.1651790510106916,0.2563965095876082
T cell receptor signaling pathway,32,0.10532982734344855,0.29517122393080475
T cell receptor signaling pathway,33,0.1185848513083523,0.3499370775801529
T cell receptor signaling pathway,34,-0.05630713156366643,0.5036261420035546
T cell receptor signaling pathway,35,-0.11830271097870598,0.20597756341691742
T cell receptor signaling pathway,36,-0.05452524603578016,0.8657959038818899
T cell receptor signaling pathway,37,0.08376016546407934,0.627977036398705
T cell receptor signaling pathway,38,-0.08631702358942861,0.2863931180714284
T cell receptor signaling pathway,39,0.07010601397954105,0.6099067132999101
T cell receptor signaling pathway,40,-0.31904798329074224,0.02120357650663035
T cell receptor signaling pathway,41,-0.15304782720886168,0.4616849503086917
T cell receptor signaling pathway,42,-0.31548940253251834,0.00847015903585989
T cell receptor signaling pathway,43,-0.06043733912898813,0.49144142411802294
T cell receptor signaling pathway,44,0.2777249797801924,0.034952572316975745
T cell receptor signaling pathway,45,0.01571841129999741,0.8269149251694776
T cell receptor signaling pathway,46,-0.14771491104182502,0.2054036914660553
T cell receptor signaling pathway,47,-0.28195571696137045,0.15097175606661978
T cell receptor signaling pathway,48,-0.1727059578685458,0.2054036914660553
T cell receptor signaling pathway,49,0.144539157159106,0.11078022148245571
B cell receptor signaling pathway,0,-0.41833408435181946,0.0024715842377604456
B cell receptor signaling pathway,1,-0.008315396560173285,0.8169456359377487
B cell receptor signaling pathway,2,-0.2307631948056667,0.06990047138439436
B cell receptor signaling pathway,3,-0.004906241408973103,0.6348121195029726
B cell receptor signaling pathway,4,-0.10418911703642927,0.3328689304876187
B cell receptor signaling pathway,5,0.10482465674978955,0.5443016830923744
B cell receptor signaling pathway,6,0.24370612124970095,0.06234754415069146
B cell receptor signaling pathway,7,-0.30907804840791586,0.021933092955479648
B cell receptor signaling pathway,8,0.14967212159000448,0.23807867386842085
B cell receptor signaling pathway,9,-0.02583384105604657,0.5485640308184627
B cell receptor signaling pathway,10,0.234769658141059,0.11588808958111547
B cell receptor signaling pathway,11,-0.11042699460449643,0.37526509909432726
B cell receptor signaling pathway,12,-0.2901727253502689,0.02978155013310722
B cell receptor signaling pathway,13,-0.1800217055372235,0.1695555803401846
B cell receptor signaling pathway,14,0.04965246735843136,0.5139006120797917
B cell receptor signaling pathway,15,-0.07116180854744633,0.5953970324665456
B cell receptor signaling pathway,16,-0.040241228085361,0.7995713603313733
B cell receptor signaling pathway,17,0.13854497824827067,0.43862282262353436
B cell receptor signaling pathway,18,0.12610499914655596,0.45199439957018817
B cell receptor signaling pathway,19,-0.03489528632797866,0.9559267802807303
B cell receptor signaling pathway,20,0.020372111298786105,0.9712481885879997
B cell receptor signaling pathway,21,-0.42712025983354296,0.002605778004126297
B cell receptor signaling pathway,22,0.1600183647386943,0.22191482517013494
